9205062	['417', '1436', '1693']
9205063	['4959']
9205064	['3247', '3898']
9205065	['1018']
9205066	['573', '8785', '1476']
9205067	['4401']
9205068	['192']
9205069	['3074']
9205070	['192']
9205071	['7304', '1017', '6609', '4915']
9205072	['2515']
9205073	['812', '296']
9205074	['841', '1343']
9205076	['8029']
9205077	['8366', '2954', '7259']
9205078	['1365']
9205079	['4685']
9205080	['603']
9205081	['2438']
9205082	['7297', '516', '2405']
9205083	['4813']
9205084	['5359']
9205085	['5359']
9205086	['7110']
9205087	['2395', '4227']
9205088	['780']
9205089	['5806', '3764']
9205090	['5718']
9205091	['2438']
9205092	['5282', '2315', '1474']
9205093	['4108', '1377', '3709']
9205094	['928', '3707']
9205095	['1125']
9205096	['5052']
9205097	['7325']
9205098	['5162', '4103']
9205099	['1572', '196']
9205100	['7290']
9205101	['2920', '2485']
9205102	['3963']
9205103	['5531']
9205104	['950']
9205105	['526']
9205106	['1913']
9205107	['1183', '1227', '462']
9205108	['2438']
9205109	['4576', '1553', '7412']
9205110	['2660']
9205111	['1096']
9205112	['603']
9205113	['7424', '3010', '1495']
9205114	['7548', '1146', '4135']
9205115	['1113', '300']
9205116	['2263', '6346']
9205117	['7547', '53']
9206001	['4576', '1553', '3339']
9206002	['4986', '3898']
9206003	['4986', '3898']
9206004	['5072', '5036', '2100']
9206005	['2544']
9206006	['783', '788']
9206007	['8632', '1286', '7922']
9206008	['7078']
9206009	['1702', '8254', '6569']
9206010	['8854', '7615']
9206011	['4062']
9206012	['2920']
9206013	['1795', '4508']
9206014	['3328', '7956']
9206015	['3003', '1909']
9206016	['6783']
9206017	['3452', '417']
9206018	['1607', '59']
9206019	['405']
9206020	['3074']
9206021	['1493']
9206022	['5162', '4103']
9206023	['2871']
9206024	['369', '4522', '7335']
9206025	['8692', '2876']
9206026	['5201', '3986', '1296']
9206027	['2940', '1249', '4157']
9206028	['6293', '565', '3582', '6048']
9206029	['369', '4522', '7335']
9206030	['6046']
9206031	['3471', '2457']
9206032	['230', '475', '5596']
9206033	['7615', '3187']
9206034	['4335', '5142']
9206035	['7386', '5174']
9206036	['9163', '2876']
9206037	['3556']
9206038	['1281', '4243']
9206039	['1247', '1524', '1525']
9206040	['4360', '8777']
9206041	['3247', '1459', '1650']
9206042	['2428', '2391', '3096', '1724']
9206043	['1127', '3104']
9206044	['5162']
9206045	['516']
9206046	['164', '404']
9206047	['4809', '2978']
9206048	['788']
9206049	['1870', '802', '5117']
9206050	['6293']
9206051	['3007']
9206052	['4964', '3394']
9206053	['8107', '5213']
9206054	['1814', '8456', '3803']
9206055	['1671', '429']
9206056	['3065']
9206057	['6479', '4233']
9206058	['3830']
9206059	['4844']
9206060	['1922', '612', '8720', '3463']
9206061	['1096']
9206062	['5940']
9206063	['2374', '128', '3555']
9206064	['8928', '2398']
9206065	['3261']
9206066	['1922', '612', '7700']
9206067	['1971']
9206068	['97', '931', '1749']
9206069	['3606']
9206070	['7548', '923', '4135']
9206071	['3694']
9206072	['2398', '8640']
9206073	['6142', '2403']
9206074	['3756', '229']
9206075	['4849', '8034', '3705']
9206076	['937', '7852', '3358']
9206077	['1183', '1227', '462']
9206078	['3606', '2707']
9206079	['2914']
9206080	['4454', '7084', '2691']
9206081	['1769', '465', '4031']
9206082	['1572']
9206083	['691', '5143', '4326']
9206084	['6036']
9206085	['3065']
9206086	['2958']
9206087	['1481', '2958']
9206088	['1405']
9206089	['5517', '4871', '4688']
9206090	['8589', '6532', '3525']
9206091	['440']
9206092	['4977', '1744']
9206093	['4977']
9206094	['161', '4977']
9206095	['3173', '1125', '588']
9206096	['6278', '4436', '2862', '2651']
9206097	['8540', '2231', '5448', '6047', '7472']
9206098	['396', '337']
9206099	['2858', '715']
9206100	['5162']
9206101	['3986', '7852']
9206102	['6100']
9206103	['3334']
9206104	['6668', '7327']
9206105	['5047']
9206106	['2257', '6688', '2315', '994']
9206107	['3901', '4461']
9206108	['7852', '7011']
9206109	['4871']
9206110	['106', '8703', '2470']
9206111	['5626', '8077', '1365']
9206112	['591', '1108']
9206113	['1269', '4448']
9206114	['6701', '773']
9207001	['6091']
9207002	['3953', '3342']
9207003	['182', '948', '2999']
9207004	['1328', '3389']
9207005	['6057', '7853', '5732']
9207006	['6915']
9207007	['668', '5907']
9207008	['4148', '4074']
9207009	['4235', '3071', '3317']
9207010	['4235', '3071', '3317']
9207011	['8083', '6829', '1943']
9207012	['4844']
9207013	['2778', '1826', '8777']
9207014	['597']
9207015	['1563']
9207016	['3452', '1603']
9207017	['5488', '3555']
9207018	['3382', '6469', '44']
9207019	['8089']
9207020	['812', '296', '1081']
9207021	['3205']
9207022	['4315']
9207023	['1116']
9207024	['7956']
9207025	['1329', '3410', '1319', '5565', '1378']
9207026	['6434', '7505', '6634']
9207027	['2399', '460', '2991']
9207028	['810']
9207029	['6077']
9207030	['6077']
9207031	['9426', '5745', '1009']
9207032	['2825', '1014']
9207034	['5861', '3999']
9207035	['2999', '1502']
9207036	['1384']
9207037	['7705', '54', '2335']
9207038	['2599']
9207039	['6863', '5622']
9207040	['1952', '3394', '1503']
9207041	['7585']
9207042	['1705', '974', '747']
9207044	['2182', '2359']
9207045	['6674']
9207046	['1127', '3104']
9207047	['7805', '404']
9207048	['2175', '4189']
9207049	['6790', '6886', '7915', '5231']
9207050	['511', '2399', '988', '7447']
9207051	['1229']
9207052	['2551']
9207053	['6783']
9207054	['951']
9207055	['1322', '367']
9207056	['2297', '4795']
9207057	['3078']
9207058	['1647', '2432']
9207059	['6867', '2924', '5239', '1741']
9207060	['196', '2102']
9207061	['6278', '2862', '2651', '3464']
9207062	['332', '435']
9207063	['4450', '130']
9207064	['6537']
9207065	['3467', '3463']
9207066	['2078', '2349']
9207067	['3415', '1459', '1650', '2456']
9207068	['1384']
9207069	['1952', '3394', '1503']
9207070	['3224', '1920']
9207071	['3621', '748']
9207072	['4866', '3222', '3635', '6544']
9207073	['4766', '757']
9207074	['2405']
9207075	['6645', '5999', '8897']
9207076	['7027']
9207077	['1481', '2958']
9207078	['510', '343']
9207079	['120', '6157', '7839']
9207080	['3683']
9207081	['2598', '6046']
9207082	['1308']
9207083	['1308']
9207084	['5531', '3409']
9207085	['2787', '2336']
9207086	['4416', '1160', '1444']
9207087	['2307', '7205']
9207088	['6797', '689', '7350']
9207089	['8900', '5765', '6709']
9207090	['3648', '6479']
9207091	['1303', '2934']
9207093	['2403']
9207094	['3606']
9207095	['3074']
9207096	['5656', '5104', '2139', '5546', '1230']
9207097	['715']
9207098	['5369']
9207099	['5369']
9207100	['739']
9207101	['6265', '5321']
9207102	['8541', '5544', '5454']
9207103	['1183', '1227', '462']
9207104	['6797']
9207105	['6723', '2322']
9207106	['4583']
9207107	['4577']
9207108	['6862']
9207109	['6604', '3822', '7017']
9207110	['1384']
9207111	['5613', '7915']
9207112	['1022']
9207113	['171', '5828', '1022']
9207114	['4124', '2246', '2858']
9207115	['424']
9207116	['6898', '6042', '776', '994']
9207117	['6100', '2398']
9207118	['783']
9208001	['783', '788']
9208002	['2526']
9208003	['2183']
9208005	['1795']
9208006	['1795']
9208007	['1795', '7379']
9208008	['1795']
9208009	['4766', '6313']
9208010	['1795', '7379']
9208011	['308']
9208012	['5463', '3173', '1125', '588']
9208013	['5745', '1009']
9208014	['3622', '1602']
9208015	['8070', '7763']
9208016	['8502']
9208017	['3622', '1933']
9208018	['161', '2891']
9208019	['2222']
9208020	['6642', '1081']
9208021	['4809', '2978']
9208022	['5846']
9208023	['5707']
9208024	['5707']
9208025	['2914']
9208026	['5104', '6041', '6428']
9208027	['3606']
9208028	['1125']
9208029	['2443', '1995']
9208030	['812', '8074', '3119', '3051']
9208031	['2306', '2271', '6206']
9208032	['812', '796', '296']
9208033	['98', '7035']
9208034	['3979', '7803', '3693']
9208035	['2689']
9208036	['5162', '4103']
9208037	['5531', '3409']
9208038	['6886', '7915']
9208039	['6322']
9208040	['2374', '128', '5195', '3555']
9208041	['453', '2354']
9208042	['1129', '8602']
9208043	['6077']
9208044	['9255', '5846', '5463', '2236', '2677']
9208045	['1081']
9208046	['5846', '5463', '2236', '2677']
9208047	['1215', '5850', '993']
9208048	['3872', '1653']
9208049	['3622', '4895']
9208050	['4682']
9208051	['3275']
9208052	['2640']
9208053	['1129']
9208054	['5463', '3173', '1125', '588']
9208055	['1572', '196', '2615']
9208056	['4450']
9208057	['3977', '1563']
9208058	['757', '1746']
9208059	['4108', '4447']
9208060	['6705', '6896']
9208061	['938', '2290']
9208062	['4583']
9208063	['98', '7035']
9208064	['6604', '3822', '7017']
9208065	['3146']
9208066	['9388', '2144', '3643', '2989', '5944']
9208067	['251', '2144', '3643']
9208068	['3406']
9208069	['4866']
9208070	['6157', '7839']
9208071	['6642', '1081']
9208072	['1641', '4871']
9208073	['3277']
9208074	['695', '1829', '2934']
9208075	['8796']
9208076	['1719', '2871']
9208077	['2778', '1826', '8777']
9208078	['3030']
9208079	['2994']
9208080	['4450', '106', '1547', '130']
9208081	['130']
9209001	['3684']
9209002	['6351', '1826', '8777']
9209003	['3474', '7777', '610']
9209004	['7529']
9209005	['2359', '588', '53']
9209006	['4436', '2175', '4189', '3144']
9209007	['1188', '726', '6696']
9209008	['356']
9209009	['5834', '6093', '861']
9209010	['6207', '21', '52']
9209011	['2177', '53']
9209012	['7548', '923', '4135']
9209013	['1183', '1227', '462']
9209014	['4259']
9209015	['2760', '4259', '586']
9209016	['6783']
9209017	['2349']
9209018	['5714']
9209019	['764', '7485']
9209020	['8718', '650']
9209021	['492', '803', '3104']
9209022	['2000', '5174']
9209023	['1971']
9209024	['757']
9209025	['4616', '110']
9209026	['1218']
9209027	['5622', '466', '8481']
9209028	['3517', '4318', '4850']
9209029	['3635']
9209030	['3222', '3635', '6544']
9209031	['907', '4645']
9209032	['5593', '2498']
9209033	['1680', '4096']
9209034	['6806', '3031', '3984']
9209035	['2771']
9209036	['4577', '5411']
9209037	['1835', '1223', '3986']
9209038	['948']
9209039	['9394', '3122']
9209040	['3556']
9209041	['4824', '5321']
9209042	['2928']
9209043	['2928']
9209044	['1090', '7984', '1619']
9209045	['1680', '4096']
9209046	['1816']
9209047	['381', '2267', '2439']
9209048	['1493']
9209049	['3467', '3463']
9209050	['5102']
9209051	['7017']
9209052	['5018', '3452', '6921']
9209053	['1337', '8994']
9209054	['7171', '1392']
9209055	['3999', '864']
9209056	['8456']
9209057	['275', '5411', '316']
9209058	['6768']
9209059	['697', '2370', '6207', '4367']
9209060	['1392']
9209061	['2785']
9209062	['726', '2315']
9209063	['832']
9209064	['1223']
9209065	['2319', '2504', '3986']
9209066	['5082']
9209067	['1119', '6616']
9209068	['3007', '1436', '1693']
9209069	['7400']
9209070	['2984', '864']
9209071	['948']
9209072	['1114', '3111']
9209073	['2290', '6645']
9209074	['5463']
9209075	['5330']
9209076	['1883', '3888']
9209077	['410']
9209078	['4871']
9209079	['229', '3617']
9209080	['229', '3617']
9209081	['1680', '4096']
9209082	['229', '3617']
9209083	['4181']
9209084	['937', '8238']
9209085	['1684', '436']
9209086	['3622', '4895']
9209087	['3406']
9209088	['1300', '458', '7021', '898']
9209089	['983']
9209090	['1467']
9209091	['2451']
9209092	['6077']
9209093	['3141']
9209094	['3119', '3051']
9209095	['2078', '2349']
9209096	['539', '9175']
9209097	['279']
9209098	['6011', '800']
9209099	['3098', '1737']
9209100	['9255', '2677']
9209101	['7925']
9209102	['7337']
9209103	['2544']
9209104	['3131', '8911', '7550']
9209105	['591', '561']
9209106	['7508']
9209107	['1385', '1852']
9209108	['174', '3265', '8164', '3634']
9209109	['1358']
9209110	['876']
9209111	['1119', '6616', '7852', '7011']
9209112	['5224']
9209113	['5861']
9209114	['875', '230', '475', '5343']
9209115	['491', '3731']
9209116	['2427', '1294']
9209117	['5072', '5036']
9209118	['1481', '2958']
9209119	['6479', '615']
9209120	['5765', '7643']
9209121	['6193']
9209122	['2470', '343', '3727']
9209124	['6193']
9209125	['1603']
9209126	['1702', '1234']
9209127	['510']
9209128	['8319']
9209129	['597', '6863', '5622']
9209130	['4181', '4386']
9209131	['5874']
9209132	['5874']
9210001	['43']
9210002	['704']
9210003	['1028', '7621']
9210004	['396', '337', '2119', '17', '6132']
9210005	['6796', '8124']
9210006	['5072']
9210007	['4841', '777']
9210009	['1684', '3247']
9210010	['6806', '2508']
9210011	['1589', '588']
9210012	['631', '1967']
9210013	['9163', '2876']
9210014	['6688']
9210015	['1971', '780']
9210016	['4308']
9210017	['3999', '5756']
9210018	['4308']
9210019	['3294']
9210020	['213', '1653']
9210021	['5056', '9214']
9210022	['5874']
9210023	['1795']
9210024	['1795', '7379']
9210025	['4335', '5142']
9210026	['4877']
9210027	['8829', '6373', '5936']
9210028	['5718']
9210029	['526']
9210030	['4844', '6687', '741']
9210031	['5093']
9210032	['2451']
9210033	['5412']
9210034	['8640']
9210035	['8640']
9210036	['3979', '4977']
9210037	['1485', '4448', '2913']
9210038	['3179', '1962', '1005', '2413']
9210039	['4768', '7194']
9210040	['6544']
9210041	['3555']
9210042	['1795', '6062']
9210043	['17']
9210044	['1795']
9210045	['2484']
9210046	['2484']
9210047	['6674']
9210048	['573', '8988']
9210049	['928', '3165']
9210050	['6783']
9210051	['2739']
9210052	['2739']
9210053	['4303', '6023']
9210054	['5872']
9210055	['1227', '3711', '1067', '3505']
9210056	['2439']
9210057	['2428']
9210058	['1959', '3585', '1805']
9210059	['981', '3585', '1805']
9210060	['5886', '6854']
9210061	['1085', '7852']
9210062	['5714']
9210063	['586', '2009']
9210064	['2069']
9210065	['3606']
9210066	['6363', '757', '1746']
9210067	['5624']
9210068	['1303', '3243', '2934']
9210069	['2544']
9210070	['2315', '362', '2857']
9210071	['1382', '2913']
9210072	['5846', '2236']
9210073	['6743', '5717']
9210074	['6743', '5717']
9210075	['4439', '4578', '3578']
9210076	['3512', '5246', '6984', '1243']
9210077	['1382', '2913']
9210078	['777']
9210079	['783']
9210080	['3632', '526']
9210081	['4447']
9210082	['6100', '2398']
9210083	['1382']
9210084	['2506', '182']
9210085	['492', '803', '1127', '3104']
9210086	['2598']
9210087	['227', '3888']
9210088	['92', '2924', '5239', '340']
9210089	['5845', '638', '2913']
9210090	['7224']
9210091	['3917', '482']
9210092	['1572']
9210093	['2666']
9210094	['6135']
9210095	['4691', '2913']
9210096	['5082', '4409']
9210097	['3277']
9210098	['6622']
9210099	['7691', '2504', '9161']
9210100	['227']
9210101	['3694']
9210102	['8405']
9210103	['2880', '1592']
9210104	['2640']
9210105	['1719', '3467']
9210106	['3798', '4377']
9210107	['4616']
9210108	['2257']
9210109	['404']
9210110	['1677', '3218']
9210111	['1860']
9210112	['2880', '1592']
9210113	['8632', '1286', '7922']
9210114	['197', '4096']
9210115	['780']
9210116	['584', '9053']
9210117	['7547', '53']
9210118	['7547', '53']
9210119	['1967']
9210120	['8083', '6829', '1943']
9210121	['6783', '4926']
9210122	['215', '6466']
9210123	['5036', '763', '187', '2494']
9210124	['4044', '206', '2492']
9210125	['4315', '3635']
9210126	['8795', '1790']
9210127	['162']
9210128	['4577', '6688']
9210129	['3114', '383']
9210130	['174', '3265', '4496']
9210131	['7143', '1681', '7911', '2877']
9210132	['4162']
9210133	['2706', '2844']
9210134	['5745', '1009']
9210136	['5622', '8381']
9210137	['526']
9210138	['8676']
9210139	['695']
9210140	['2864']
9210141	['1795']
9210142	['5613', '1641']
9210143	['3317']
9210145	['6085', '4721', '6802']
9210146	['383']
9210147	['4231', '1143']
9210148	['3042', '3752', '4662']
9210149	['2182', '2359']
9210150	['369', '4522', '7335']
9210151	['950']
9210152	['1490']
9210153	['7447', '3943']
9210154	['4021', '1981']
9210155	['3969']
9210156	['6330', '6100']
9210157	['2395', '4227']
9210158	['4748', '8370', '4422', '4560', '7353']
9210159	['5947']
9210160	['7736']
9210161	['4748', '8370', '4422', '4560', '7353']
9210162	['7547', '53']
9210163	['9420', '768', '2666']
9210164	['9064']
9210165	['7065', '6640']
9211001	['5714']
9211002	['6350']
9211003	['1883', '3888']
9211004	['1407', '1389', '7093', '3482']
9211005	['6798', '6231']
9211006	['6798', '6231']
9211007	['488', '9312', '1985']
9211008	['1127', '3104']
9211009	['3071']
9211010	['308']
9211011	['2206']
9211012	['5624']
9211013	['4959']
9211014	['937', '8238']
9211015	['9304', '3736', '1294']
9211016	['6100', '2398']
9211017	['3132']
9211018	['6643', '5400']
9211019	['4235', '3071', '3317']
9211020	['7821', '5813']
9211021	['5018', '6921']
9211022	['4852']
9211024	['7770', '2840', '5502']
9211025	['2689']
9211026	['8530', '3943']
9211027	['6790']
9211028	['7107']
9211029	['6278', '291', '1392']
9211030	['3999', '1671', '429']
9211031	['6350']
9211032	['5531']
9211033	['6469', '44']
9211034	['4841', '2459', '8286']
9211035	['1703', '300']
9211036	['1826', '8777']
9211037	['5370']
9211038	['4734', '2469', '6040']
9211039	['94']
9211040	['3415', '1459', '1650', '2456']
9211041	['3452', '417']
9211042	['2666']
9211043	['3042']
9211044	['5876', '2439']
9211045	['3413']
9211046	['1905']
9211047	['2964', '4303']
9211048	['3450', '1970', '5026', '4540']
9211049	['43', '865']
9211050	['4610']
9211051	['6616']
9211052	['3413']
9211053	['3262', '6013', '2317']
